STATION,STATION_NAME,CITY_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,Date_Year,Date_Month,Cooling degree days,Heating degree days,Number days with maximum temperature greater than or equal 90.0 F,Number days with maximum temperature less than or equal to 32.0 F,Number days with minimum temperature less than or equal to 0.0 F,Number days with minimum temperature less than or equal to 32.0 F,Number of days with greater than or equal to 0.1 inch of precipitation,Number of days with greater than or equal to 0.5 inch of precipitation,Number of days with greater than or equal to 1.0 inch of precipitation,Extreme maximum daily precipitation,Maximum snow depth,Number days with snow depth > 1 inc,Total precipitation,Total snow fall,Extreme maximum daily temperature,Extreme minimum daily temperature,Monthly Mean maximum temperature,Monthly Mean minimum temperature,Monthly mean temperature
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201106,2011,06,135,64,1,0,0,0,8,4,1,182,-9999,0,476,0,92,49,741,601,671
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201107,2011,07,389,0,10,0,0,0,7,1,0,72,-9999,0,204,0,103,63,857,689,773
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201108,2011,08,282,0,2,0,0,0,9,8,3,143,-9999,0,774,0,93,62,810,668,739
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201109,2011,09,118,44,0,0,0,0,8,3,1,117,-9999,0,440,0,87,48,743,603,673
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201110,2011,10,25,251,0,0,0,0,9,6,3,117,-9999,0,677,10,87,34,640,511,576
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201111,2011,11,0,430,0,0,0,1,5,4,2,146,-9999,0,421,0,69,31,585,422,504
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201112,2011,12,0,766,0,2,0,17,5,3,1,160,-9999,0,397,0,63,18,476,324,400
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201201,2012,01,0,947,0,5,0,22,5,2,0,92,-9999,3,267,68,60,6,417,266,342
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201202,2012,02,0,797,0,1,0,19,2,1,0,54,-9999,0,100,9,59,16,449,298,374
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201203,2012,03,9,569,0,0,0,9,2,1,0,57,-9999,0,121,6,83,20,552,382,467
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201204,2012,04,16,365,0,0,0,0,4,2,2,148,-9999,0,309,0,87,34,623,439,531
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201205,2012,05,34,172,0,0,0,0,7,4,0,85,-9999,0,343,0,86,45,665,540,603
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201206,2012,06,135,74,4,0,0,0,7,4,2,119,-9999,0,471,0,97,50,738,597,668
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201207,2012,07,329,0,6,0,0,0,5,3,1,174,-9999,0,388,0,97,61,834,673,754
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201208,2012,08,304,0,2,0,0,0,4,3,1,117,-9999,0,308,0,92,60,821,672,747
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201209,2012,09,72,72,0,0,0,0,8,4,0,79,-9999,0,409,0,82,49,719,575,647
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201210,2012,10,6,264,0,0,0,0,6,1,1,106,-9999,0,262,0,78,35,631,498,565
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201211,2012,11,0,677,0,0,0,7,4,0,0,33,-9999,0,101,4,66,30,481,361,421
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201212,2012,12,0,817,0,2,0,17,9,5,1,167,-9999,1,593,34,60,21,443,325,384
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201301,2013,01,0,1030,0,11,0,25,4,0,0,37,-9999,2,108,50,61,4,387,243,315
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201302,2013,02,0,942,0,7,0,25,8,4,2,137,-9999,4,526,340,47,15,369,254,311
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201303,2013,03,0,839,0,0,0,16,5,2,1,135,-9999,3,332,206,59,21,438,316,377
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201304,2013,04,0,475,0,0,0,4,5,0,0,38,-9999,0,137,0,75,31,571,407,489
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201305,2013,05,38,221,1,0,0,0,6,3,0,84,-9999,0,322,0,94,40,673,504,588
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201306,2013,06,171,25,4,0,0,0,12,8,3,307,0,0,1050,0,95,53,780,611,696
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201307,2013,07,383,2,12,0,0,0,5,2,2,176,-9999,0,361,0,99,60,848,694,771
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201308,2013,08,229,0,0,0,0,0,2,1,1,162,0,0,184,0,89,59,798,645,721
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201309,2013,09,82,83,1,0,0,0,5,1,0,56,-9999,0,221,0,97,44,730,563,647
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201310,2013,10,16,267,0,0,0,0,2,0,0,31,-9999,0,61,0,82,35,642,491,566
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201311,2013,11,1,664,0,1,0,15,5,1,1,179,-9999,0,272,0,72,18,507,347,427
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201312,2013,12,0,973,0,9,0,21,8,4,1,132,-9999,3,462,117,57,9,402,264,333
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200801,2008,01,0,1246,0,16,5,26,8,2,1,148,5,15,353,138,65,-4,326,164,245
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200802,2008,02,0,1172,0,15,2,28,10,2,0,84,9,22,371,228,53,-3,309,178,244
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200803,2008,03,0,888,0,3,0,22,4,0,0,45,2,2,188,39,61,16,433,290,362
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200804,2008,04,1,423,0,0,0,1,6,2,0,60,0,0,246,0,82,30,602,413,508
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200805,2008,05,13,266,0,0,0,0,7,4,1,193,0,0,463,0,84,39,661,471,566
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200806,2008,06,217,1,1,0,0,0,8,3,2,171,0,0,488,0,91,55,812,628,720
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200807,2008,07,323,0,6,0,0,0,9,4,1,105,0,0,453,0,91,57,845,659,752
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200808,2008,08,271,0,2,0,0,0,2,1,1,112,0,0,151,0,90,59,818,651,735
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200809,2008,09,120,37,1,0,0,0,5,5,4,362,0,0,1083,0,95,48,756,594,675
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200810,2008,10,19,355,0,0,0,1,6,2,0,95,0,0,270,0,86,32,622,457,540
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200811,2008,11,0,739,0,1,0,17,3,0,0,37,0,0,128,1,73,17,466,336,401
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200812,2008,12,0,1255,0,15,2,29,11,3,3,205,7,22,651,172,62,-5,324,161,243
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200901,2009,01,0,1471,0,26,2,31,5,0,0,42,10,26,130,191,38,-18,248,97,173
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200902,2009,02,0,978,0,11,0,23,6,2,1,176,5,10,351,41,62,3,379,217,298
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200903,2009,03,0,736,0,4,0,13,8,6,3,202,2,3,676,50,74,15,492,326,409
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200904,2009,04,5,493,0,0,0,4,12,5,2,145,2,1,580,19,85,30,576,394,485
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200905,2009,05,29,139,0,0,0,0,5,4,2,142,0,0,448,0,85,40,708,517,613
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200906,2009,06,180,54,4,0,0,0,8,4,2,183,0,0,547,0,93,47,774,605,690
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200907,2009,07,199,5,0,0,0,0,7,2,0,55,0,0,206,0,86,57,788,631,710
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200908,2009,08,227,16,3,0,0,0,9,3,1,111,0,0,430,0,92,49,794,635,715
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200909,2009,09,87,45,0,0,0,0,2,0,0,36,0,0,54,0,84,48,738,584,661
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200910,2009,10,0,469,0,0,0,1,13,6,4,148,0,0,769,0,70,29,557,434,496
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200911,2009,11,0,549,0,0,0,3,3,1,0,60,0,0,127,0,71,30,535,394,465
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,200912,2009,12,0,1151,0,15,0,27,8,1,0,50,4,16,290,158,56,2,331,221,276
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201001,2010,01,0,1306,0,21,1,29,4,0,0,40,6,25,107,74,47,0,282,171,227
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201002,2010,02,0,1039,0,13,0,27,5,1,0,60,9,23,156,185,44,9,330,223,277
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201003,2010,03,0,681,0,0,0,13,5,1,0,71,2,5,174,22,77,23,508,348,428
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201004,2010,04,26,296,0,0,0,1,6,3,1,122,0,0,384,0,83,32,658,458,558
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201005,2010,05,97,163,2,0,0,0,10,4,1,297,0,0,680,0,91,37,712,541,627
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201006,2010,06,217,4,1,0,0,0,13,5,3,193,0,0,789,0,91,56,802,634,718
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201007,2010,07,427,0,13,0,0,0,10,5,2,477,0,0,920,0,95,58,872,700,786
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201008,2010,08,385,0,7,0,0,0,5,2,1,172,0,0,346,0,93,61,853,691,772
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201009,2010,09,96,58,1,0,0,0,6,1,0,87,0,0,167,0,90,46,746,575,661
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201010,2010,10,18,267,0,0,0,0,5,1,1,110,0,0,222,0,87,33,668,466,567
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201011,2010,11,0,647,0,0,0,11,3,2,1,130,0,0,249,0,70,19,515,347,431
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201012,2010,12,0,1259,0,23,0,29,6,2,1,115,8,26,281,150,56,5,298,184,241
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201101,2011,01,0,1318,0,26,1,31,2,0,0,23,4,1,71,93,46,-1,284,162,223
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201102,2011,02,0,1026,0,12,2,23,6,3,0,95,22,5,346,288,58,-6,342,219,281
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201103,2011,03,0,832,0,0,0,21,7,1,0,84,1,0,231,13,68,24,450,308,379
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201104,2011,04,10,476,0,0,0,1,13,4,0,94,0,0,573,0,84,31,573,412,493
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201105,2011,05,83,240,2,0,0,0,8,3,1,229,0,0,532,0,91,37,689,504,597
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201106,2011,06,206,25,4,0,0,0,9,5,2,258,0,0,741,0,97,51,797,618,708
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201107,2011,07,484,0,15,0,0,0,7,3,1,231,0,0,544,0,101,65,890,717,804
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201108,2011,08,303,0,3,0,0,0,8,4,0,87,0,0,394,0,94,59,828,663,746
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201109,2011,09,85,124,2,0,0,0,10,2,1,135,0,0,389,0,95,44,705,565,635
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201110,2011,10,30,317,0,0,0,0,7,2,0,86,0,0,224,0,84,36,648,462,555
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201111,2011,11,0,577,0,0,0,7,6,2,1,137,0,0,365,0,71,25,528,384,456
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201112,2011,12,0,892,0,3,0,21,5,1,1,135,0,0,250,12,57,12,423,294,359
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201201,2012,01,0,1048,0,10,0,28,5,2,0,56,7,2,216,154,58,6,387,231,309
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201202,2012,02,0,914,0,3,0,23,7,0,0,32,1,2,139,42,60,10,401,264,333
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201203,2012,03,53,391,0,0,0,6,4,1,1,134,0,0,217,2,86,20,633,445,539
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201204,2012,04,3,424,0,0,0,1,6,3,0,87,0,0,263,0,76,31,594,420,507
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201205,2012,05,138,109,5,0,0,0,8,4,1,109,0,0,432,0,97,45,756,559,658
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201206,2012,06,304,12,12,0,0,0,3,1,0,55,0,0,107,0,101,49,847,642,745
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201207,2012,07,553,0,19,0,0,0,4,3,1,214,-9999,0,378,0,105,66,921,730,826
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201208,2012,08,325,0,10,0,0,0,6,3,2,308,-9999,0,606,0,95,56,846,657,752
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201209,2012,09,108,80,1,0,0,0,6,0,0,31,-9999,0,161,0,90,41,754,560,657
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201210,2012,10,5,377,0,0,0,0,8,3,0,80,0,0,321,0,81,34,614,441,528
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201211,2012,11,0,689,0,0,0,13,4,0,0,36,0,0,104,0,70,19,501,336,419
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201212,2012,12,0,852,0,1,0,17,4,1,1,134,1,0,209,10,72,15,436,310,373
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201301,2013,01,0,1163,0,15,1,28,7,2,1,122,1,0,318,21,61,-1,356,187,272
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201302,2013,02,0,1049,0,12,0,25,6,2,0,68,3,6,257,141,53,1,343,204,274
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201303,2013,03,0,967,0,2,0,29,3,2,1,112,10,1,222,109,60,14,407,263,335
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201304,2013,04,8,521,0,0,0,6,8,4,3,273,0,0,795,2,86,24,571,383,477
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201305,2013,05,92,170,2,0,0,0,8,5,2,206,0,0,647,0,92,37,725,520,622
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201306,2013,06,177,39,1,0,0,0,10,2,0,79,0,0,312,0,91,42,787,601,694
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201307,2013,07,305,5,6,0,0,0,3,1,1,132,0,0,219,0,97,55,828,661,745
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201308,2013,08,299,0,6,0,0,0,5,2,0,84,0,0,252,0,96,56,834,653,744
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201309,2013,09,162,53,3,0,0,0,4,1,0,75,0,0,193,0,96,49,775,593,684
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201310,2013,10,35,345,0,0,0,4,8,3,3,177,0,0,569,0,82,29,632,462,547
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201311,2013,11,0,800,0,4,0,18,5,2,1,103,0,0,294,5,69,11,459,302,381
COOP:111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,"Chicago, IL",189,41.7372,-87.7775,201312,2013,12,0,1246,0,16,3,25,4,0,0,36,5,5,154,132,57,-3,321,171,246
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200801,2008,01,0,510,0,0,0,0,12,4,2,254,-9999,-9999,783,-9999,59,38,535,432,484
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200802,2008,02,0,378,0,0,0,0,7,1,0,64,-9999,-9999,204,-9999,67,38,587,447,517
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200803,2008,03,0,344,0,0,0,0,0,0,0,9,-9999,-9999,23,-9999,73,41,615,459,537
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200804,2008,04,5,284,0,0,0,0,0,0,0,3,-9999,-9999,3,-9999,84,42,641,467,554
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200805,2008,05,39,228,2,0,0,0,0,0,0,0,-9999,-9999,0,-9999,96,44,666,508,587
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200806,2008,06,40,138,3,0,0,0,0,0,0,0,-9999,-9999,0,-9999,96,47,713,517,615
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200807,2008,07,30,89,0,0,0,0,0,0,0,0,-9999,-9999,0,-9999,88,52,700,555,628
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200808,2008,08,40,52,1,0,0,0,0,0,0,1,-9999,-9999,1,-9999,90,53,725,562,644
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200809,2008,09,62,53,2,0,0,0,0,0,0,0,-9999,-9999,0,-9999,93,51,743,556,650
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200810,2008,10,30,79,0,0,0,0,2,0,0,15,-9999,-9999,32,-9999,84,48,725,538,632
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200811,2008,11,5,215,0,0,0,0,3,1,1,132,-9999,-9999,182,-9999,79,45,643,512,578
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200812,2008,12,0,492,0,0,0,0,7,1,0,87,-9999,-9999,236,-9999,62,34,545,432,489
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200901,2009,01,0,419,0,0,0,0,3,0,0,34,-9999,-9999,69,-9999,72,33,587,439,513
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200902,2009,02,0,354,0,0,0,0,11,4,2,242,-9999,-9999,640,-9999,67,39,581,460,521
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200903,2009,03,0,340,0,0,0,0,6,2,0,71,-9999,-9999,235,-9999,73,38,604,471,538
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200904,2009,04,23,277,1,0,0,0,1,0,0,23,-9999,-9999,27,-9999,91,41,643,484,564
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200905,2009,05,15,182,1,0,0,0,1,0,0,20,-9999,-9999,36,-9999,93,46,674,514,594
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200906,2009,06,14,70,0,0,0,0,0,0,0,3,-9999,-9999,4,-9999,87,52,703,555,629
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200907,2009,07,13,91,0,0,0,0,0,0,0,0,-9999,-9999,0,-9999,88,50,700,545,623
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200908,2009,08,61,35,2,0,0,0,0,0,0,0,-9999,-9999,0,-9999,95,53,745,567,656
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200909,2009,09,73,31,1,0,0,0,1,0,0,27,-9999,-9999,27,-9999,93,51,755,569,662
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200910,2009,10,12,104,0,0,0,0,2,1,1,264,-9999,-9999,296,-9999,79,47,693,543,618
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200911,2009,11,3,250,0,0,0,0,1,0,0,18,-9999,-9999,20,-9999,80,42,646,486,566
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,200912,2009,12,0,483,0,0,0,0,8,2,0,62,-9999,-9999,307,-9999,61,33,545,439,492
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,201001,2010,01,0,418,0,0,0,0,11,4,2,152,-9999,-9999,597,-9999,62,42,556,468,512
COOP:047769,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,"San Francisco, CA",2.4,37.65806,-122.43778,201002,2010,02,0,298,0,0,0,0,7,2,0,69,-9999,-9999,270,-9999,65,44,591,489,540
